block_size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1,0.48835068941116333,0.17650748789310455,0.16497428715229034,0.14154110848903656,0.14922410249710083,0.1453937441110611,0.14061133563518524,0.13922451436519623,0.1316511183977127,0.12442705780267715,0.12388818711042404,0.12005234509706497,0.10621045529842377,0.10328734666109085,0.10212540626525879,0.09551112353801727,0.09633754938840866,0.10310713946819305,0.11029495298862457,0.13760119676589966,0.12067241966724396,0.1343461573123932,0.12467636913061142,0.11106304079294205,0.0972864031791687,0.09043002873659134,0.08851150423288345,0.2145944982767105
2,0.4918809235095978,0.22422689199447632,0.20524802803993225,0.19222058355808258,0.1882832646369934,0.19596153497695923,0.1804770529270172,0.1688222885131836,0.16675744950771332,0.1524999439716339,0.1514378935098648,0.1447836458683014,0.13297991454601288,0.12484350800514221,0.12503540515899658,0.12160377204418182,0.1316617727279663,0.13869911432266235,0.16181297600269318,0.17215879261493683,0.17179641127586365,0.1783674657344818,0.16812458634376526,0.15119369328022003,0.13538974523544312,0.12813574075698853,0.2467542439699173,
3,0.4926046133041382,0.251871258020401,0.235028475522995,0.2172163873910904,0.21949809789657593,0.218594029545784,0.20024381577968597,0.19514299929141998,0.18164248764514923,0.16934925317764282,0.16871467232704163,0.1624789535999298,0.14771148562431335,0.14134900271892548,0.14186780154705048,0.14791059494018555,0.15747930109500885,0.17832769453525543,0.19058935344219208,0.20420733094215393,0.20783987641334534,0.21162685751914978,0.1983938366174698,0.1801101118326187,0.16726264357566833,0.2643609344959259,,
4,0.49267199635505676,0.2719934284687042,0.251509428024292,0.2398364096879959,0.23567500710487366,0.232334703207016,0.22001038491725922,0.20124022662639618,0.1903584897518158,0.17932721972465515,0.18242071568965912,0.1692100614309311,0.15747906267642975,0.15296430885791779,0.16282114386558533,0.17041045427322388,0.18874545395374298,0.20346121490001678,0.21920838952064514,0.2280096560716629,0.23703554272651672,0.23617105185985565,0.2217012494802475,0.20611119270324707,0.28800123929977417,,,
5,0.49398720264434814,0.2757415175437927,0.26821598410606384,0.25359058380126953,0.24662046134471893,0.24496042728424072,0.22480186820030212,0.2105885148048401,0.19773882627487183,0.19176648557186127,0.1881476491689682,0.17941148579120636,0.16982045769691467,0.17128074169158936,0.17902112007141113,0.20012378692626953,0.21318897604942322,0.23023246228694916,0.24262602627277374,0.2497580349445343,0.259456992149353,0.25644388794898987,0.24353209137916565,0.3110016882419586,,,,
6,0.49436262249946594,0.28720080852508545,0.27700749039649963,0.2615527808666229,0.2581844925880432,0.25257599353790283,0.23144274950027466,0.21277077496051788,0.20538845658302307,0.19783712923526764,0.19613367319107056,0.18976883590221405,0.1869344860315323,0.19020791351795197,0.2106878161430359,0.22282126545906067,0.24026693403720856,0.2520902156829834,0.2633324861526489,0.2657361626625061,0.2779197692871094,0.2731788158416748,0.3367329239845276,,,,,
7,0.49456408619880676,0.29841625690460205,0.28418293595314026,0.27171170711517334,0.26390939950942993,0.259527325630188,0.23384176194667816,0.2213888168334961,0.21379850804805756,0.2057480663061142,0.20590578019618988,0.20442262291908264,0.2023657113313675,0.21785962581634521,0.22973592579364777,0.2476738542318344,0.2623985707759857,0.27161866426467896,0.27879202365875244,0.2820109724998474,0.2927882969379425,0.3522695302963257,,,,,,
8,0.4955919682979584,0.3043476343154907,0.29239094257354736,0.27615126967430115,0.2701129913330078,0.26535841822624207,0.24105146527290344,0.22746102511882782,0.22037017345428467,0.21220581233501434,0.2192506641149521,0.21856945753097534,0.2254289835691452,0.23636260628700256,0.2519446611404419,0.2688111662864685,0.2820369303226471,0.2862071990966797,0.2946759760379791,0.29266268014907837,0.3664596378803253,,,,,,,
9,0.4960441589355469,0.3129221498966217,0.2960573732852936,0.2825125753879547,0.2749139368534088,0.2726053297519684,0.24682804942131042,0.23440036177635193,0.22515088319778442,0.22401952743530273,0.23178336024284363,0.2372586727142334,0.24386627972126007,0.2568488121032715,0.27066582441329956,0.28729209303855896,0.29676058888435364,0.30174100399017334,0.3048275113105774,0.36588433384895325,,,,,,,,
10,0.49650126695632935,0.31473419070243835,0.30117249488830566,0.28643953800201416,0.28134146332740784,0.2763179838657379,0.25248080492019653,0.237096905708313,0.23554793000221252,0.23492562770843506,0.2485451102256775,0.2549963593482971,0.26406392455101013,0.2761053740978241,0.2875691056251526,0.3014681041240692,0.31211695075035095,0.31080421805381775,0.37316033244132996,,,,,,,,,
11,0.49660205841064453,0.31997281312942505,0.3047882616519928,0.2928766906261444,0.28502845764160156,0.2800426781177521,0.2550295889377594,0.24610291421413422,0.24355939030647278,0.25262781977653503,0.2657506465911865,0.2747766077518463,0.2842259705066681,0.2926527261734009,0.3002721071243286,0.31631365418434143,0.3210677206516266,0.3773326873779297,,,,,,,,,,
12,0.4958585500717163,0.32197168469429016,0.30965980887413025,0.2957160770893097,0.2885652482509613,0.2846336364746094,0.2631998360157013,0.25303635001182556,0.2613788843154907,0.267487108707428,0.28394192457199097,0.2948616147041321,0.30166593194007874,0.3052292764186859,0.3147009015083313,0.32472458481788635,0.38334208726882935,,,,,,,,,,,
13,0.4956645667552948,0.3270355463027954,0.31333601474761963,0.2989967465400696,0.292388379573822,0.2921707034111023,0.268922358751297,0.2701485753059387,0.2739906311035156,0.2834585905075073,0.30321961641311646,0.31196221709251404,0.31524401903152466,0.3197375237941742,0.32250627875328064,0.3864673972129822,,,,,,,,,,,,
14,0.49567604064941406,0.3301991820335388,0.3159850835800171,0.3025761544704437,0.29921454191207886,0.29909390211105347,0.2839076817035675,0.28089651465415955,0.2883458137512207,0.30078163743019104,0.3200397789478302,0.32560083270072937,0.32992932200431824,0.3273959159851074,0.3848836123943329,,,,,,,,,,,,,
15,0.4957853853702545,0.33315253257751465,0.3192732036113739,0.30868226289749146,0.3052889406681061,0.3075907230377197,0.29396116733551025,0.2926594614982605,0.30386871099472046,0.315956711769104,0.33340388536453247,0.33963140845298767,0.33794093132019043,0.38745811581611633,,,,,,,,,,,,,,
