block_size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1,2.7916849131627153,-0.9488937968633961,-0.8128022251435467,-1.1138682676779585,-1.106622290278704,-1.2233724576436833,-1.2164641771203695,-1.3269159500257506,-1.402529363549235,-1.5277539043992656,-1.5591162696494991,-1.6408826619999761,-1.784924972950125,-1.808446164313473,-1.8881980826857006,-1.876914933355792,-1.7938360419909711,-1.7007848295831673,-1.5979245426023467,-1.304834301994282,-1.4907357827426115,-1.3657848746219936,-1.5162461896005746,-1.7497757898656618,-1.8637178209607457,-1.822940499119283,-1.9520883761410603,-0.385380251436886
2,2.8481191052633235,-0.1498882770339777,-0.3524850514741814,-0.5315531384202294,-0.6339827949428534,-0.6009940576371423,-0.7530719934529979,-0.9297594239350794,-1.042893664690191,-1.1689047368100518,-1.264150919247303,-1.360371359829571,-1.4532218884040136,-1.5830305921076993,-1.5655839336024338,-1.4772287176222003,-1.3480798363713813,-1.237145422612092,-0.9753508634889627,-0.8529279217535815,-0.8970250849160682,-0.8519841083699112,-1.0473901158104768,-1.2692016023459933,-1.3185007885639108,-1.3497412531009165,-0.0774939886309515,
3,2.8630745690136106,0.1684290766665238,-0.049237300733903686,-0.24119528791860378,-0.2517328071422482,-0.34240617612287305,-0.5126294586457507,-0.7055673766347371,-0.8544654565497479,-0.9889831428991194,-1.0740631454590552,-1.1595201988825956,-1.3134082397603288,-1.353804626709577,-1.2805406178523815,-1.1393572943374888,-1.0253883738188154,-0.7941234781905282,-0.6077610629622587,-0.5137943607540545,-0.5168360367961252,-0.5037503145465363,-0.700789932242139,-0.8290516695072188,-0.9051072431648333,0.1815594507722347,,
4,2.8709707900526062,0.38370405515063144,0.10241593498915813,-0.004859533357654395,-0.06987189576516031,-0.17481583205305712,-0.3497015127566646,-0.627977725347276,-0.7490933873120051,-0.878710126697043,-0.9131116662743693,-1.109962766267433,-1.1633001987123661,-1.1351951278941292,-0.9965868119508197,-0.8662735929779407,-0.6928726683389943,-0.45687466028341234,-0.31609326900279955,-0.24128754370716343,-0.23145096911007104,-0.2302297768704023,-0.34626613662629213,-0.4785024076920662,0.4424060132581866,,,
5,2.891340516738852,0.44142225171205624,0.2546903887332488,0.12172208054516384,0.051850134743325914,-0.06359946202509553,-0.2804096781177986,-0.5164253764267712,-0.6700977186655588,-0.7332404482053647,-0.8802114154461006,-0.9460681147242695,-0.9530866170390355,-0.8805910405765507,-0.7707770883853591,-0.5805691969616943,-0.3650873746469706,-0.19173026690939654,-0.05817569813248767,-0.020143274866369694,-0.012590000053556788,0.0678521371454269,-0.04748519936293229,0.6885286159051209,,,,
6,2.8968949296353537,0.5319028758735843,0.32002971719329815,0.2154613749758298,0.15411043182257694,0.030104293844563375,-0.20503146657965293,-0.4814373471818273,-0.5679496790988122,-0.6876661305007914,-0.7540939589857876,-0.7621534452308127,-0.7331712353663764,-0.6517399731624609,-0.46744762815375585,-0.2678291120227782,-0.10025847665768695,0.039146131251008756,0.1472692673754558,0.15107189289859013,0.2450447025120973,0.2940331372369839,0.9909580238142306,,,,,
7,2.89473342308917,0.6078921140735534,0.40649543608412025,0.29943897009885667,0.23061057211417352,0.09403863203582948,-0.16693067792488733,-0.3877626857358414,-0.5198064046229447,-0.5906648404692256,-0.5787917594656747,-0.557782805528491,-0.5282192720115141,-0.39678101658918496,-0.19296894692567768,-0.02867829851330605,0.12372252344099685,0.2264626519506599,0.3066288083233717,0.36608131077561934,0.42716587064772915,1.189881351580742,,,,,,
8,2.8773785387238044,0.691737144091266,0.49561124431543535,0.36426943585167937,0.2889825217326248,0.1513334438237095,-0.09237722557234199,-0.3474757181206963,-0.4329946924854623,-0.46321764568539125,-0.39789217799802823,-0.38099728355890616,-0.309302701531935,-0.12369547574203853,0.02338285243371476,0.18290342414300895,0.2971782012992078,0.37439494406779705,0.517882042253518,0.5120886267756879,1.338771374049679,,,,,,,
9,2.8948105088707794,0.7848817332198829,0.5552607849599959,0.4194374425273387,0.3372902629719343,0.23038307897347127,-0.05224799450329513,-0.2577522518850434,-0.3066164523235116,-0.30144392068600057,-0.2344017522064501,-0.1906588834760292,-0.04042320253715937,0.08692738987439735,0.2158852019797965,0.3421265271268419,0.4304292291118022,0.5673218540068119,0.6562866727961364,1.4004283172587821,,,,,,,,
10,2.8968167548908794,0.811837865334994,0.600269469103162,0.45468103690685147,0.40668345320900423,0.25690285494844656,0.017364764272317916,-0.1499498891356875,-0.16854826950761706,-0.14627227511623797,-0.06455421471421252,0.05715182670904348,0.16029880567285237,0.2876456826870071,0.36367913126431,0.4697057145762997,0.6089571402209792,0.679876955880118,1.4911679144933134,,,,,,,,,
11,2.8908332972223003,0.8599281659060701,0.6296811918307237,0.5318228050959332,0.4393633065355517,0.30551098738046095,0.09743208887193665,-0.024240389422696514,-0.041959805036133196,0.032667909168579964,0.17941863970082855,0.2452147142186735,0.35870648040505027,0.4362575166800504,0.4843666583658602,0.6341715452433544,0.7002257441580568,1.5189805249214747,,,,,,,,,,
12,2.887458414583656,0.8764723797072219,0.6898000354056626,0.5591589373640258,0.47726463912206707,0.39365620496119613,0.20570534385366862,0.0791190348664225,0.13218809927288078,0.2392529433128965,0.3657605713726248,0.44611023343698447,0.5182731621136847,0.5602503676822709,0.6428871117971349,0.7155208255339037,1.548778371756153,,,,,,,,,,,
13,2.8901458132963658,0.9390567489853947,0.7248213487677457,0.5974411271651245,0.5476266433081808,0.4872126243320927,0.3022215016380959,0.25409284464404686,0.32461039452154583,0.39665190085617974,0.5659226578051824,0.5952742387945396,0.6480344600214061,0.7294570618358157,0.7258269785272355,1.578028301025674,,,,,,,,,,,,
14,2.8822922816258054,0.9673138522695315,0.7633063107079152,0.6748550462556879,0.6227619732649199,0.5837572545890387,0.4601616803421239,0.4277416228602594,0.455450042916473,0.6000226496155603,0.7184165764690253,0.7265083222743147,0.8218930879378654,0.8211827359324437,1.5778098987503573,,,,,,,,,,,,,
15,2.89655816959731,0.994260404911561,0.8228056122172598,0.7403563934282077,0.708761689502923,0.6827974787779354,0.6066089821953846,0.52339182215195,0.635563668795445,0.7470908767874072,0.8550261796364427,0.8846623618524425,0.9167672343355155,1.6285851653535426,,,,,,,,,,,,,,
